cdm_manifest,cdm_manifest_path,cdm_source_file,cdm_entity_name,cdm_attribute_name,cdm_display_name,description,cdm_semantic_meanings,cdm_data_type,cdm_data_format,is_primary_key,is_foreign_key,cdm_related_manifest,cdm_related_manifest_source_file,dbt_schema_name,dbt_model_name,dbt_column_name,dbt_related_schema_name,dbt_related_model_name,dbt_related_column_name,dbt_data_type,duckdb_data_type,bigquery_data_type,pandas_data_type,dbt_labels
EMPAShared,local:/core/operationsCommon/Entities/Common/EMPAShared/EMPAShared.1.2.manifest.cdm.json,SharedCategoryEntity.1.2.cdm.json/SharedCategoryEntity,SharedCategoryEntity,CategoryId,,,,string,CdmDataFormat.STRING,False,False,,,empa_shared,shared_category_entity,category_id,,,,STRING,VARCHAR,STRING,object,
EMPAShared,local:/core/operationsCommon/Entities/Common/EMPAShared/EMPAShared.1.2.manifest.cdm.json,SharedCategoryEntity.1.2.cdm.json/SharedCategoryEntity,SharedCategoryEntity,CategoryName,,,,string,CdmDataFormat.STRING,False,False,,,empa_shared,shared_category_entity,category_name,,,,STRING,VARCHAR,STRING,object,
EMPAShared,local:/core/operationsCommon/Entities/Common/EMPAShared/EMPAShared.1.2.manifest.cdm.json,SharedCategoryEntity.1.2.cdm.json/SharedCategoryEntity,SharedCategoryEntity,ExpenseType,,,,string,CdmDataFormat.STRING,False,False,,,empa_shared,shared_category_entity,expense_type,,,,STRING,VARCHAR,STRING,object,
EMPAShared,local:/core/operationsCommon/Entities/Common/EMPAShared/EMPAShared.1.2.manifest.cdm.json,SharedCategoryEntity.1.2.cdm.json/SharedCategoryEntity,SharedCategoryEntity,UseInProject,,,,string,CdmDataFormat.STRING,False,False,,,empa_shared,shared_category_entity,use_in_project,,,,STRING,VARCHAR,STRING,object,
EMPAShared,local:/core/operationsCommon/Entities/Common/EMPAShared/EMPAShared.1.2.manifest.cdm.json,SharedCategoryEntity.1.2.cdm.json/SharedCategoryEntity,SharedCategoryEntity,UseInExpense,,,,string,CdmDataFormat.STRING,False,False,,,empa_shared,shared_category_entity,use_in_expense,,,,STRING,VARCHAR,STRING,object,
EMPAShared,local:/core/operationsCommon/Entities/Common/EMPAShared/EMPAShared.1.2.manifest.cdm.json,SharedCategoryEntity.1.2.cdm.json/SharedCategoryEntity,SharedCategoryEntity,UseInProduction,,,,string,CdmDataFormat.STRING,False,False,,,empa_shared,shared_category_entity,use_in_production,,,,STRING,VARCHAR,STRING,object,
EMPAShared,local:/core/operationsCommon/Entities/Common/EMPAShared/EMPAShared.1.2.manifest.cdm.json,SharedCategoryEntity.1.2.cdm.json/SharedCategoryEntity,SharedCategoryEntity,RecId,,,,int64,CdmDataFormat.INT64,False,False,,,empa_shared,shared_category_entity,rec_id,,,,BIGINT,BIGINT,INT64,Int64,
