cdm_manifest,cdm_manifest_path,cdm_source_file,cdm_entity_name,cdm_attribute_name,cdm_display_name,description,cdm_semantic_meanings,cdm_data_type,cdm_data_format,is_primary_key,is_nullable,is_foreign_key,cdm_related_manifest,cdm_related_entity,cdm_related_attribute,cdm_related_manifest_source_file,dbt_schema_name,dbt_model_name,dbt_column_name,dbt_related_schema_name,dbt_related_model_name,dbt_related_column_name,dbt_data_type,duckdb_data_type,bigquery_data_type,pandas_data_type,dbt_labels
Vendor,local:/core/operationsCommon/Entities/SupplyChain/Vendor/Vendor.1.2.manifest.cdm.json,VendTableChangeProposalFieldEnablementEntity.1.2.cdm.json/VendTableChangeProposalFieldEnablementEntity,VendTableChangeProposalFieldEnablementEntity,Field,,,,int64,CdmDataFormat.INT64,False,,False,,,,,vendor,vend_table_change_proposal_field_enablement_entity,field,,,,BIGINT,BIGINT,INT64,Int64,
Vendor,local:/core/operationsCommon/Entities/SupplyChain/Vendor/Vendor.1.2.manifest.cdm.json,VendTableChangeProposalFieldEnablementEntity.1.2.cdm.json/VendTableChangeProposalFieldEnablementEntity,VendTableChangeProposalFieldEnablementEntity,IsEnabled,,,,int64,CdmDataFormat.INT64,False,,False,,,,,vendor,vend_table_change_proposal_field_enablement_entity,is_enabled,,,,BIGINT,BIGINT,INT64,Int64,
Vendor,local:/core/operationsCommon/Entities/SupplyChain/Vendor/Vendor.1.2.manifest.cdm.json,VendTableChangeProposalFieldEnablementEntity.1.2.cdm.json/VendTableChangeProposalFieldEnablementEntity,VendTableChangeProposalFieldEnablementEntity,RecId,,,,int64,CdmDataFormat.INT64,False,,False,,,,,vendor,vend_table_change_proposal_field_enablement_entity,rec_id,,,,BIGINT,BIGINT,INT64,Int64,
Vendor,local:/core/operationsCommon/Entities/SupplyChain/Vendor/Vendor.1.2.manifest.cdm.json,VendTableChangeProposalFieldEnablementEntity.1.2.cdm.json/VendTableChangeProposalFieldEnablementEntity,VendTableChangeProposalFieldEnablementEntity,DataAreaId,,,,string,CdmDataFormat.STRING,False,,False,,,,,vendor,vend_table_change_proposal_field_enablement_entity,data_area_id,,,,STRING,VARCHAR,STRING,object,
Vendor,local:/core/operationsCommon/Entities/SupplyChain/Vendor/Vendor.1.2.manifest.cdm.json,VendTableChangeProposalFieldEnablementEntity.1.2.cdm.json/VendTableChangeProposalFieldEnablementEntity,VendTableChangeProposalFieldEnablementEntity,Relationship_CompanyRelationshipId,,,means.identity.entityId,guid,CdmDataFormat.GUID,True,False,True,Main,CompanyInfo,id,local:/core/operationsCommon/Tables/Finance/Ledger/Main/Main.manifest.cdm.json,vendor,vend_table_change_proposal_field_enablement_entity,relationship_company_relationship_id,main,company_info,id,STRING,UUID,STRING,object,category:identity|subcategory:entityId|role:dimension
Vendor,local:/core/operationsCommon/Entities/SupplyChain/Vendor/Vendor.1.2.manifest.cdm.json,VendTableChangeProposalFieldEnablementEntity.1.2.cdm.json/VendTableChangeProposalFieldEnablementEntity,VendTableChangeProposalFieldEnablementEntity,InstanceRelationType,Party type,,,int64,CdmDataFormat.INT64,False,,False,,,,,vendor,vend_table_change_proposal_field_enablement_entity,instance_relation_type,,,,BIGINT,BIGINT,INT64,Int64,
Vendor,local:/core/operationsCommon/Entities/SupplyChain/Vendor/Vendor.1.2.manifest.cdm.json,VendTableChangeProposalFieldEnablementEntity.1.2.cdm.json/VendTableChangeProposalFieldEnablementEntity,VendTableChangeProposalFieldEnablementEntity,KnownAs,Known as,,,string,CdmDataFormat.STRING,False,,False,,,,,vendor,vend_table_change_proposal_field_enablement_entity,known_as,,,,STRING,VARCHAR,STRING,object,
Vendor,local:/core/operationsCommon/Entities/SupplyChain/Vendor/Vendor.1.2.manifest.cdm.json,VendTableChangeProposalFieldEnablementEntity.1.2.cdm.json/VendTableChangeProposalFieldEnablementEntity,VendTableChangeProposalFieldEnablementEntity,LanguageId,,,,string,CdmDataFormat.STRING,False,,False,,,,,vendor,vend_table_change_proposal_field_enablement_entity,language_id,,,,STRING,VARCHAR,STRING,object,
Vendor,local:/core/operationsCommon/Entities/SupplyChain/Vendor/Vendor.1.2.manifest.cdm.json,VendTableChangeProposalFieldEnablementEntity.1.2.cdm.json/VendTableChangeProposalFieldEnablementEntity,VendTableChangeProposalFieldEnablementEntity,Name,,,,string,CdmDataFormat.STRING,False,,False,,,,,vendor,vend_table_change_proposal_field_enablement_entity,name,,,,STRING,VARCHAR,STRING,object,
Vendor,local:/core/operationsCommon/Entities/SupplyChain/Vendor/Vendor.1.2.manifest.cdm.json,VendTableChangeProposalFieldEnablementEntity.1.2.cdm.json/VendTableChangeProposalFieldEnablementEntity,VendTableChangeProposalFieldEnablementEntity,NameAlias,,,,string,CdmDataFormat.STRING,False,,False,,,,,vendor,vend_table_change_proposal_field_enablement_entity,name_alias,,,,STRING,VARCHAR,STRING,object,
