cdm_manifest,cdm_entity_name,cdm_source_file,description,dbt_schema_name,dbt_model_name,primary_key
Cloud for Sustainability Shared Data Model CDM manifest,ReportingYear,ReportingYear.1.0.cdm.json/ReportingYear,Entity which lists reporting years created in the system.,cloudfor_sustainability_shared_data_model_cd_mmanifest,reporting_year,reportingyearId
Cloud for Sustainability Shared Data Model CDM manifest,Subindustry,Subindustry.1.0.cdm.json/Subindustry,"Child-level of the industry classisfication, which contains an ID and name.",cloudfor_sustainability_shared_data_model_cd_mmanifest,subindustry,subindustryId
Cloud for Sustainability Shared Data Model CDM manifest,SustainabilityDataDefinition,SustainabilityDataDefinition.1.0.cdm.json/SustainabilityDataDefinition,"Entity used to define the data definitions for entities across Carbon, Waste and Water.",cloudfor_sustainability_shared_data_model_cd_mmanifest,sustainability_data_definition,sustainabilitydatadefinitionId
Cloud for Sustainability Shared Data Model CDM manifest,SustainabilityDataDefinitionSubcategory,SustainabilityDataDefinitionSubcategory.1.0.cdm.json/SustainabilityDataDefinitionSubcategory,Stores data definition subcategories and help links,cloudfor_sustainability_shared_data_model_cd_mmanifest,sustainability_data_definition_subcategory,sustainabilitydatadefinitionsubcategoryId
Cloud for Sustainability Shared Data Model CDM manifest,SustainabilityItemCategorySKU,SustainabilityItemCategorySKU.1.0.cdm.json/SustainabilityItemCategorySKU,"The category of the item such as abrasives, castings or accessories",cloudfor_sustainability_shared_data_model_cd_mmanifest,sustainability_item_category_sku,sustainabilityitemcategoryskuId
Cloud for Sustainability Shared Data Model CDM manifest,SustainabilityItemPackaging,SustainabilityItemPackaging.1.0.cdm.json/SustainabilityItemPackaging,Indicates whether the item is used for packaging when distributing a product.,cloudfor_sustainability_shared_data_model_cd_mmanifest,sustainability_item_packaging,sustainabilityitempackagingId
Cloud for Sustainability Shared Data Model CDM manifest,SustainabilityItemSKU,SustainabilityItemSKU.1.0.cdm.json/SustainabilityItemSKU,Entity for capturing data on items/SKU inventoried such as input material and finished goods.,cloudfor_sustainability_shared_data_model_cd_mmanifest,sustainability_item_sku,sustainabilityitemskuId
Cloud for Sustainability Shared Data Model CDM manifest,SustainabilityModule,SustainabilityModule.1.0.cdm.json/SustainabilityModule,Entity used to classify the data definitions.,cloudfor_sustainability_shared_data_model_cd_mmanifest,sustainability_module,sustainabilitymoduleId
Cloud for Sustainability Shared Data Model CDM manifest,OrganizationalHierarchy,OrganizationalHierarchy.1.0.cdm.json/OrganizationalHierarchy,"The classification that a company or organization uses to categorize its entities such as facilities, departments, divisions and organizational units.",cloudfor_sustainability_shared_data_model_cd_mmanifest,organizational_hierarchy,
Cloud for Sustainability Shared Data Model CDM manifest,OrganizationalUnit,OrganizationalUnit.1.0.cdm.json/OrganizationalUnit,A structural division of a company or organization.,cloudfor_sustainability_shared_data_model_cd_mmanifest,organizational_unit,
Cloud for Sustainability Shared Data Model CDM manifest,PreviewSustainabilityProduct,PreviewSustainabilityProduct.1.0.cdm.json/PreviewSustainabilityProduct,A product that can be associated with a product carbon footprint.,cloudfor_sustainability_shared_data_model_cd_mmanifest,preview_sustainability_product,
Cloud for Sustainability Shared Data Model CDM manifest,PreviewSustainabilityProductIdentifier,PreviewSustainabilityProductIdentifier.1.0.cdm.json/PreviewSustainabilityProductIdentifier,Uniquely identifies a product.,cloudfor_sustainability_shared_data_model_cd_mmanifest,preview_sustainability_product_identifier,
Cloud for Sustainability Shared Data Model CDM manifest,Unit,Unit.1.0.cdm.json/Unit,Unit of measure.,cloudfor_sustainability_shared_data_model_cd_mmanifest,unit,unitId
Cloud for Sustainability Shared Data Model CDM manifest,UnitGroup,UnitGroup.1.0.cdm.json/UnitGroup,Grouping of units.,cloudfor_sustainability_shared_data_model_cd_mmanifest,unit_group,unitgroupId
Cloud for Sustainability Shared Data Model CDM manifest,ValueChainPartner,ValueChainPartner.1.0.cdm.json/ValueChainPartner,Entity for value chain partner or supplier.,cloudfor_sustainability_shared_data_model_cd_mmanifest,value_chain_partner,valuechainpartnerId
